User/index###5b1754d09398f###2018-08-07 06:01:40###{"code":"0336CtJx0ITtsi1m77Jx0cNaJx06CtJ5"}###null###null###v2.0###null######{"code":1,"msg":"\u64cd\u4f5c\u6210\u529f","data":{"userid":"253","position":"1","person":"1","company":"0"}}###{"code":"0336CtJx0ITtsi1m77Jx0cNaJx06CtJ5"}###null###null###null###null
Index/location###5b21fee04cd72###2018-08-07 06:17:50###{"lng":"114.54659","lat":"37.9928"}###null###null###v2.0###null######{"code":1,"msg":"\u64cd\u4f5c\u6210\u529f","data":{"city":"130100","location":"\u84dd\u5c71\u56fd\u9645"}}###{"lng":"114.54659","lat":"37.9928"}###null###null###null###null
Index/index###5b1781ee5e479###2018-08-07 06:17:50###{"city":"130100","position":"1"}###null###null###v2.0###null######{"code":1,"msg":"\u64cd\u4f5c\u6210\u529f","data":{"lunbo":[{"photo":"https:\/\/san.keyitongxin.com\/Public\/uploads\/ads\/20180706054323.jpg","linkurl":""},{"photo":"https:\/\/san.keyitongxin.com\/Public\/uploads\/ads\/20180706060833.jpg","linkurl":""}],"recommend":[{"id":"49","title":"\u53d1\u5355\u5458","wage":"60","end_date":"2021-07-26","payment_type":"2","area":"\u88d5\u534e\u533a","type":"\u5468\u7ed3"},{"id":"44","title":"\u62db\u7f1d\u7eab\u5de5","wage":"150","end_date":"2026-07-12","payment_type":"3","area":"\u85c1\u57ce\u533a","type":"\u6708\u7ed3"},{"id":"36","title":"\u62db\u8058\u88c1\u5224","wage":"200","end_date":"2018-08-09","payment_type":"1","area":"\u88d5\u534e\u533a","type":"\u65e5\u7ed3"}],"hot":[{"id":"36","title":"\u62db\u8058\u88c1\u5224","wage":"200"},{"id":"44","title":"\u62db\u7f1d\u7eab\u5de5","wage":"150"}]}}###{"city":"130100","position":"1"}###null###null###null###null
Personcenter/getusername###5b3042c03d6ef###2018-08-07 06:18:24###{"position":"1","userid":"253"}###null###null###v2.0###null######{"code":1,"msg":"\u64cd\u4f5c\u6210\u529f","data":{"realname":"\u8776\u604b\u82b1"}}###{"position":"1","userid":"253"}###null###null###null###null
Personcenter/getusername###5b3042c03d6ef###2018-08-07 06:18:39###{"position":"2","userid":"26"}###null###null###v2.0###null######{"code":1,"msg":"\u64cd\u4f5c\u6210\u529f","data":{"realname":"\u77f3\u5bb6\u5e84\u79d1\u4e49\u901a\u4fe1\u5de5\u7a0b\u6709\u9650\u516c\u53f8"}}###{"position":"2","userid":"26"}###null###null###null###null
Personcenter/mycollect###5b18dc36ef7c6###2018-08-07 06:18:47###{"userid":"26","type":"1"}###null###null######null######{"code":1,"msg":"\u64cd\u4f5c\u6210\u529f","data":[{"id":"38","title":"\u627e\u4e00\u4e2a\u9500\u552e\u7684\u5de5\u4f5c","payment_type":"1","type":"\u65e5\u7ed3","end_date":"\u957f\u671f\u6709\u9650","wage":"100","region":"\u88d5\u534e\u533a"}]}###{"userid":"26","type":"1"}###null###null###null###null
Index/jianliinfo###5b28e609a6aa7###2018-08-07 06:18:50###{"rid":"38","userid":"26"}###null###null###v2.0###null######{"code":1,"msg":"\u64cd\u4f5c\u6210\u529f","data":{"id":"38","title":"\u627e\u4e00\u4e2a\u9500\u552e\u7684\u5de5\u4f5c","position_id":"1","phone":"17332950115","wage":"100","payment_type":"1","type":"\u65e5\u7ed3","end_date":"\u957f\u671f\u6709\u9650","lng":"114.5468","lat":"37.99296","address":"\u84dd\u5c71\u56fd\u9645","description":"\u8f7b\u677e\u5c31\u884c","realname":"\u4ed8","userphoto":"https:\/\/wx.qlogo.cn\/mmopen\/vi_32\/DYAIOgq83eq3z4DAGCHf2C3hMAw9OREXVkPSP4EwnOSH1NNLiagalDajTWr6IzmgfsbTvbl8xQmGSTpH18axhTg\/132","collect":"1"}}###{"rid":"38","userid":"26"}###null###null###null###null
Personcenter/getusername###5b3042c03d6ef###2018-08-07 06:19:01###{"position":"2","userid":"26"}###null###null###v2.0###null######{"code":1,"msg":"\u64cd\u4f5c\u6210\u529f","data":{"realname":"\u77f3\u5bb6\u5e84\u79d1\u4e49\u901a\u4fe1\u5de5\u7a0b\u6709\u9650\u516c\u53f8"}}###{"position":"2","userid":"26"}###null###null###null###null
Personcenter/myfabu###5b18ed9268835###2018-08-07 06:19:03###{"userid":"26","type":"2"}###null###null######null######{"code":1,"msg":"\u64cd\u4f5c\u6210\u529f","data":[{"id":"47","title":"\u62db\u53d1\u5355\u5ba3\u4f20","payment_type":"2","type":"\u5468\u7ed3","end_date":"2018-07-20","wage":"80","status":"0","region":"\u88d5\u534e\u533a","guoqi":1},{"id":"49","title":"\u53d1\u5355\u5458","payment_type":"2","type":"\u5468\u7ed3","end_date":"2021-07-26","wage":"60","status":"1","region":"\u88d5\u534e\u533a","guoqi":0}]}###{"userid":"26","type":"2"}###null###null###null###null
Personcenter/getusername###5b3042c03d6ef###2018-08-07 06:19:09###{"position":"2","userid":"26"}###null###null###v2.0###null######{"code":1,"msg":"\u64cd\u4f5c\u6210\u529f","data":{"realname":"\u77f3\u5bb6\u5e84\u79d1\u4e49\u901a\u4fe1\u5de5\u7a0b\u6709\u9650\u516c\u53f8"}}###{"position":"2","userid":"26"}###null###null###null###null
Index/location###5b21fee04cd72###2018-08-07 06:19:11###{"lng":"114.54657","lat":"37.99281"}###null###null###v2.0###null######{"code":1,"msg":"\u64cd\u4f5c\u6210\u529f","data":{"city":"130100","location":"\u84dd\u5c71\u56fd\u9645"}}###{"lng":"114.54657","lat":"37.99281"}###null###null###null###null
Index/index###5b1781ee5e479###2018-08-07 06:19:12###{"city":"130100","position":"2"}###null###null###v2.0###null######{"code":1,"msg":"\u64cd\u4f5c\u6210\u529f","data":{"lunbo":[{"photo":"https:\/\/san.keyitongxin.com\/Public\/uploads\/ads\/20180706054404.jpg","linkurl":""},{"photo":"https:\/\/san.keyitongxin.com\/Public\/uploads\/ads\/20180706060844.jpg","linkurl":""}],"recommend":[{"rid":"142","title":"\u7ffb\u8bd1","wage":"100","end_date":"2018-12-10","payment_type":"1","area":"\u88d5\u534e\u533a","type":"\u65e5\u7ed3"},{"rid":"141","title":"\u88c5\u4fee\u961f   \u9a6c\u7ecf\u7406  \u5899\u9762\u7c89\u5237","wage":"120","end_date":"2018-08-03","payment_type":"1","area":"\u88d5\u534e\u533a","type":"\u65e5\u7ed3"},{"rid":"140","title":"\u88c5\u4fee\u961f   \u90b5\u5e08\u5085   \u5899\u9762\u7c89\u5237","wage":"120","end_date":"2018-08-03","payment_type":"1","area":"\u6865\u897f\u533a","type":"\u65e5\u7ed3"},{"rid":"139","title":"\u88c5\u4fee\u961f  \u5218\u5e08\u5085  \u5899\u9762\u7c89\u5237","wage":"120","end_date":"2018-08-03","payment_type":"1","area":"\u957f\u5b89\u533a","type":"\u65e5\u7ed3"}],"hot":[{"rid":"34","title":"\u627e\u5de5\u4f5c","wage":"200"},{"rid":"35","title":"\u6c29\u5f27\u710a","wage":"200"}]}}###{"city":"130100","position":"2"}###null###null###null###null
Personcenter/getusername###5b3042c03d6ef###2018-08-07 06:19:22###{"position":"2","userid":"26"}###null###null###v2.0###null######{"code":1,"msg":"\u64cd\u4f5c\u6210\u529f","data":{"realname":"\u77f3\u5bb6\u5e84\u79d1\u4e49\u901a\u4fe1\u5de5\u7a0b\u6709\u9650\u516c\u53f8"}}###{"position":"2","userid":"26"}###null###null###null###null
Fabu/zhiwei###5b17aa44d516a###2018-08-07 06:19:24###{"str":"fas554"}###null###null###v2.0###null######{"code":1,"msg":"\u64cd\u4f5c\u6210\u529f","data":[{"id":"","position_name":"\u5168\u90e8"},{"id":"1","position_name":"\u9500\u552e"},{"id":"2","position_name":"\u5ba2\u670d"},{"id":"3","position_name":"\u4eba\u4e8b\/\u884c\u653f\/\u540e\u52e4"},{"id":"4","position_name":"\u9910\u996e"},{"id":"5","position_name":"\u65c5\u6e38"},{"id":"6","position_name":"\u9152\u5e97"},{"id":"7","position_name":"\u8d85\u5e02\/\u767e\u8d27\/\u96f6\u552e"},{"id":"8","position_name":"\u7f8e\u5bb9\u7f8e\u53d1"},{"id":"9","position_name":"\u8fd0\u52a8\u5065\u8eab"},{"id":"10","position_name":"\u666e\u5de5\/\u6280\u5de5"},{"id":"11","position_name":"\u5efa\u7b51"},{"id":"12","position_name":"\u7269\u4e1a\u7ba1\u7406"},{"id":"13","position_name":"\u623f\u4ea7\u4e2d\u4ecb"},{"id":"14","position_name":"\u6dd8\u5b9d\u804c\u4f4d"},{"id":"15","position_name":"\u8d22\u52a1\/\u5ba1\u8ba1\/\u7edf\u8ba1"},{"id":"16","position_name":"\u6cd5\u5f8b"},{"id":"17","position_name":"\u7ffb\u8bd1"},{"id":"18","position_name":"\u8ba1\u7b97\u673a\/\u4e92\u8054\u7f51\/\u7f51\u7edc"},{"id":"19","position_name":"\u4fdd\u9669"},{"id":"20","position_name":"\u5bb6\u6559"}]}###{"str":"fas554"}###null###null###null###null
Fabu/paytypes###5b30a7a7eeba5###2018-08-07 06:19:24###{"str":"fas554"}###null###null###v2.0###null######{"code":1,"msg":"\u64cd\u4f5c\u6210\u529f","data":[{"id":"","type":"\u5168\u90e8"},{"id":"1","type":"\u65e5\u7ed3"},{"id":"2","type":"\u5468\u7ed3"},{"id":"3","type":"\u6708\u7ed3"}]}###{"str":"fas554"}###null###null###null###null
Personcenter/getusername###5b3042c03d6ef###2018-08-07 06:20:01###{"position":"2","userid":"26"}###null###null###v2.0###null######{"code":1,"msg":"\u64cd\u4f5c\u6210\u529f","data":{"realname":"\u77f3\u5bb6\u5e84\u79d1\u4e49\u901a\u4fe1\u5de5\u7a0b\u6709\u9650\u516c\u53f8"}}###{"position":"2","userid":"26"}###null###null###null###null
Index/location###5b21fee04cd72###2018-08-07 06:20:19###{"lng":"114.54751","lat":"37.993515"}###null###null###v2.0###null######{"code":1,"msg":"\u64cd\u4f5c\u6210\u529f","data":{"city":"130100","location":"\u51e4\u51f0\u57ce\u00b7\u68a7\u6850\u82d1\u5357\u533a"}}###{"lng":"114.54751","lat":"37.993515"}###null###null###null###null
Index/index###5b1781ee5e479###2018-08-07 06:20:20###{"city":"130100","position":"2"}###null###null###v2.0###null######{"code":1,"msg":"\u64cd\u4f5c\u6210\u529f","data":{"lunbo":[{"photo":"https:\/\/san.keyitongxin.com\/Public\/uploads\/ads\/20180706054404.jpg","linkurl":""},{"photo":"https:\/\/san.keyitongxin.com\/Public\/uploads\/ads\/20180706060844.jpg","linkurl":""}],"recommend":[{"rid":"142","title":"\u7ffb\u8bd1","wage":"100","end_date":"2018-12-10","payment_type":"1","area":"\u88d5\u534e\u533a","type":"\u65e5\u7ed3"},{"rid":"141","title":"\u88c5\u4fee\u961f   \u9a6c\u7ecf\u7406  \u5899\u9762\u7c89\u5237","wage":"120","end_date":"2018-08-03","payment_type":"1","area":"\u88d5\u534e\u533a","type":"\u65e5\u7ed3"},{"rid":"140","title":"\u88c5\u4fee\u961f   \u90b5\u5e08\u5085   \u5899\u9762\u7c89\u5237","wage":"120","end_date":"2018-08-03","payment_type":"1","area":"\u6865\u897f\u533a","type":"\u65e5\u7ed3"},{"rid":"139","title":"\u88c5\u4fee\u961f  \u5218\u5e08\u5085  \u5899\u9762\u7c89\u5237","wage":"120","end_date":"2018-08-03","payment_type":"1","area":"\u957f\u5b89\u533a","type":"\u65e5\u7ed3"}],"hot":[{"rid":"34","title":"\u627e\u5de5\u4f5c","wage":"200"},{"rid":"35","title":"\u6c29\u5f27\u710a","wage":"200"}]}}###{"city":"130100","position":"2"}###null###null###null###null
Personcenter/getusername###5b3042c03d6ef###2018-08-07 06:20:25###{"position":"2","userid":"26"}###null###null###v2.0###null######{"code":1,"msg":"\u64cd\u4f5c\u6210\u529f","data":{"realname":"\u77f3\u5bb6\u5e84\u79d1\u4e49\u901a\u4fe1\u5de5\u7a0b\u6709\u9650\u516c\u53f8"}}###{"position":"2","userid":"26"}###null###null###null###null
Personcenter/switchidentity###5b31e8299f2b6###2018-08-07 06:20:29###{"userid":"26","identity":"1"}###null###null######null######{"code":1,"msg":"\u64cd\u4f5c\u6210\u529f","data":{"msg":"\u5207\u6362\u6210\u529f"}}###{"userid":"26","identity":"1"}###null###null###null###null
Index/location###5b21fee04cd72###2018-08-07 06:20:29###{"lng":"114.546295","lat":"37.99278"}###null###null###v2.0###null######{"code":1,"msg":"\u64cd\u4f5c\u6210\u529f","data":{"city":"130100","location":"\u84dd\u5c71\u56fd\u9645"}}###{"lng":"114.546295","lat":"37.99278"}###null###null###null###null
Index/index###5b1781ee5e479###2018-08-07 06:20:29###{"city":"130100","position":"1"}###null###null###v2.0###null######{"code":1,"msg":"\u64cd\u4f5c\u6210\u529f","data":{"lunbo":[{"photo":"https:\/\/san.keyitongxin.com\/Public\/uploads\/ads\/20180706054323.jpg","linkurl":""},{"photo":"https:\/\/san.keyitongxin.com\/Public\/uploads\/ads\/20180706060833.jpg","linkurl":""}],"recommend":[{"id":"49","title":"\u53d1\u5355\u5458","wage":"60","end_date":"2021-07-26","payment_type":"2","area":"\u88d5\u534e\u533a","type":"\u5468\u7ed3"},{"id":"44","title":"\u62db\u7f1d\u7eab\u5de5","wage":"150","end_date":"2026-07-12","payment_type":"3","area":"\u85c1\u57ce\u533a","type":"\u6708\u7ed3"},{"id":"36","title":"\u62db\u8058\u88c1\u5224","wage":"200","end_date":"2018-08-09","payment_type":"1","area":"\u88d5\u534e\u533a","type":"\u65e5\u7ed3"}],"hot":[{"id":"36","title":"\u62db\u8058\u88c1\u5224","wage":"200"},{"id":"44","title":"\u62db\u7f1d\u7eab\u5de5","wage":"150"}]}}###{"city":"130100","position":"1"}###null###null###null###null
Index/zhaopininfo###5b28e641e3829###2018-08-07 06:20:31###{"id":"49","userid":"26"}###null###null###v2.0###null######{"code":1,"msg":"\u64cd\u4f5c\u6210\u529f","data":{"id":"49","title":"\u53d1\u5355\u5458","position_id":"1","phone":"13503333962","wage":"60","payment_type":"2","type":"\u5468\u7ed3","end_date":"2021-07-26","job_start":"2018-07-02","job_end":"2018-08-30","worktime":"7:00\u81f39:00","lng":"114.56129","lat":"38.006023","address":"\u5353\u8fbe\u522b\u5885\u533a(\u5353\u8fbe\u522b\u5885\u533a\u5854\u5357\u8def\u535750\u7c73)","descript":"\u53d1\u653e\u4f20\u5355\u4ecb\u7ecd\u6563\u5de5\u8054\u76df\u8f6f\u4ef6\u8ba9\u4eba\u6ce8\u518c\u53d1\u5e03\u4fe1\u606f","realname":"\u77f3\u5bb6\u5e84\u79d1\u4e49\u901a\u4fe1\u5de5\u7a0b\u6709\u9650\u516c\u53f8","userphoto":"https:\/\/wx.qlogo.cn\/mmopen\/vi_32\/Q0j4TwGTfTL9ib4K1eHSmaSrr0zGOVqaYcLmrNC8PNrm675iaNicFuMAib2XFwE2icXZOvG4nIvT9LKkianjDmkjeJYA\/132","collect":"0"}}###{"id":"49","userid":"26"}###null###null###null###null
Index/zhaopininfo###5b28e641e3829###2018-08-07 06:20:59###{"id":"49","userid":"26"}###null###null###v2.0###null######{"code":1,"msg":"\u64cd\u4f5c\u6210\u529f","data":{"id":"49","title":"\u53d1\u5355\u5458","position_id":"1","phone":"13503333962","wage":"60","payment_type":"2","type":"\u5468\u7ed3","end_date":"2021-07-26","job_start":"2018-07-02","job_end":"2018-08-30","worktime":"7:00\u81f39:00","lng":"114.56129","lat":"38.006023","address":"\u5353\u8fbe\u522b\u5885\u533a(\u5353\u8fbe\u522b\u5885\u533a\u5854\u5357\u8def\u535750\u7c73)","descript":"\u53d1\u653e\u4f20\u5355\u4ecb\u7ecd\u6563\u5de5\u8054\u76df\u8f6f\u4ef6\u8ba9\u4eba\u6ce8\u518c\u53d1\u5e03\u4fe1\u606f","realname":"\u77f3\u5bb6\u5e84\u79d1\u4e49\u901a\u4fe1\u5de5\u7a0b\u6709\u9650\u516c\u53f8","userphoto":"https:\/\/wx.qlogo.cn\/mmopen\/vi_32\/Q0j4TwGTfTL9ib4K1eHSmaSrr0zGOVqaYcLmrNC8PNrm675iaNicFuMAib2XFwE2icXZOvG4nIvT9LKkianjDmkjeJYA\/132","collect":"0"}}###{"id":"49","userid":"26"}###null###null###null###null
Personcenter/getusername###5b3042c03d6ef###2018-08-07 06:21:11###{"position":"1","userid":"26"}###null###null###v2.0###null######{"code":1,"msg":"\u64cd\u4f5c\u6210\u529f","data":{"realname":"\u5218\u6c38\u4e49"}}###{"position":"1","userid":"26"}###null###null###null###null
Index/location###5b21fee04cd72###2018-08-07 06:21:48###{"lng":"114.54642","lat":"37.992783"}###null###null###v2.0###null######{"code":1,"msg":"\u64cd\u4f5c\u6210\u529f","data":{"city":"130100","location":"\u84dd\u5c71\u56fd\u9645"}}###{"lng":"114.54642","lat":"37.992783"}###null###null###null###null
Index/index###5b1781ee5e479###2018-08-07 06:21:48###{"city":"130100","position":"1"}###null###null###v2.0###null######{"code":1,"msg":"\u64cd\u4f5c\u6210\u529f","data":{"lunbo":[{"photo":"https:\/\/san.keyitongxin.com\/Public\/uploads\/ads\/20180706054323.jpg","linkurl":""},{"photo":"https:\/\/san.keyitongxin.com\/Public\/uploads\/ads\/20180706060833.jpg","linkurl":""}],"recommend":[{"id":"49","title":"\u53d1\u5355\u5458","wage":"60","end_date":"2021-07-26","payment_type":"2","area":"\u88d5\u534e\u533a","type":"\u5468\u7ed3"},{"id":"44","title":"\u62db\u7f1d\u7eab\u5de5","wage":"150","end_date":"2026-07-12","payment_type":"3","area":"\u85c1\u57ce\u533a","type":"\u6708\u7ed3"},{"id":"36","title":"\u62db\u8058\u88c1\u5224","wage":"200","end_date":"2018-08-09","payment_type":"1","area":"\u88d5\u534e\u533a","type":"\u65e5\u7ed3"}],"hot":[{"id":"36","title":"\u62db\u8058\u88c1\u5224","wage":"200"},{"id":"44","title":"\u62db\u7f1d\u7eab\u5de5","wage":"150"}]}}###{"city":"130100","position":"1"}###null###null###null###null
Personcenter/getusername###5b3042c03d6ef###2018-08-07 06:22:19###{"position":"1","userid":"253"}###null###null###v2.0###null######{"code":1,"msg":"\u64cd\u4f5c\u6210\u529f","data":{"realname":"\u8776\u604b\u82b1"}}###{"position":"1","userid":"253"}###null###null###null###null
