User/index###5b1754d09398f###2018-07-11 18:51:16###{"code":"011YPKkJ0Ttmxh2EHWiJ0GPPkJ0YPKk1"}###null###null###v2.0###null######{"code":1,"msg":"\u64cd\u4f5c\u6210\u529f","data":{"userid":"37","position":"1","person":"1","company":"1"}}###{"code":"011YPKkJ0Ttmxh2EHWiJ0GPPkJ0YPKk1"}###null###null###null###null
Index/zhaopininfo###5b28e641e3829###2018-07-11 18:57:17###{"id":"39","userid":"37"}###null###null###v2.0###null######{"code":1,"msg":"\u64cd\u4f5c\u6210\u529f","data":{"id":"39","title":"\u7ea2\u7c73","position_id":"1","phone":"1545","wage":"200","payment_type":"1","type":"\u65e5\u7ed3","end_date":"2018-07-12","job_start":"2018-07-13","job_end":"2018-07-14","worktime":"2:00\u81f310:00","lng":"114.5468","lat":"37.99297","address":"\u5317\u56fd\u8d85\u5e02(\u84dd\u5c71\u5e97)","descript":"\u543c\u543c\u543c\u54c4\u54c4","realname":"\u4ed8\u79d1\u6280","userphoto":"https:\/\/wx.qlogo.cn\/mmopen\/vi_32\/DYAIOgq83eq3z4DAGCHf2C3hMAw9OREXVkPSP4EwnOSH1NNLiagalDajTWr6IzmgfsbTvbl8xQmGSTpH18axhTg\/132","collect":"0"}}###{"id":"39","userid":"37"}###null###null###null###null
Personcenter/myfabu###5b18ed9268835###2018-07-11 18:57:19###{"userid":"37","type":"1"}###null###null######null######{"code":1,"msg":"\u64cd\u4f5c\u6210\u529f","data":[{"rid":"38","title":"\u627e\u4e00\u4e2a\u9500\u552e\u7684\u5de5\u4f5c","payment_type":"1","type":"\u65e5\u7ed3","end_date":"2018-08-06","wage":"100","status":"1","region":"\u88d5\u534e\u533a","guoqi":0}]}###{"userid":"37","type":"1"}###null###null###null###null
Personcenter/signup###5b1f65e60cd60###2018-07-11 18:57:20###{"userid":"37","reid":"39","jianliid":"38"}###null###null###v2.0###null######{"code":1,"msg":"\u64cd\u4f5c\u6210\u529f","data":{"jianli":1,"baoming":2}}###{"userid":"37","reid":"39","jianliid":"38"}###null###null###null###null
Personcenter/collect###5b18cc03eb0b2###2018-07-11 18:57:22###{"userid":"37","id":"39","type":"2"}###null###null###v2.0###null######{"code":1,"msg":"\u64cd\u4f5c\u6210\u529f","data":{"collect":1}}###{"userid":"37","id":"39","type":"2"}###null###null###null###null
Personcenter/getusername###5b3042c03d6ef###2018-07-11 18:57:25###{"position":"1","userid":"37"}###null###null###v2.0###null######{"code":1,"msg":"\u64cd\u4f5c\u6210\u529f","data":{"realname":"\u4ed8"}}###{"position":"1","userid":"37"}###null###null###null###null
Personcenter/myfabu###5b18ed9268835###2018-07-11 18:57:26###{"userid":"37","type":"1"}###null###null######null######{"code":1,"msg":"\u64cd\u4f5c\u6210\u529f","data":[{"rid":"38","title":"\u627e\u4e00\u4e2a\u9500\u552e\u7684\u5de5\u4f5c","payment_type":"1","type":"\u65e5\u7ed3","end_date":"2018-08-06","wage":"100","status":"1","region":"\u88d5\u534e\u533a","guoqi":0}]}###{"userid":"37","type":"1"}###null###null###null###null
Personcenter/getusername###5b3042c03d6ef###2018-07-11 18:57:28###{"position":"1","userid":"37"}###null###null###v2.0###null######{"code":1,"msg":"\u64cd\u4f5c\u6210\u529f","data":{"realname":"\u4ed8"}}###{"position":"1","userid":"37"}###null###null###null###null
Personcenter/appointmentlist###5b19e91306b8e###2018-07-11 18:57:29###{"userid":"37","position":"1"}###null###null######null######{"code":1,"msg":"\u64cd\u4f5c\u6210\u529f","data":[{"end_date":"2018-07-10 09:39:33","userphoto":"https:\/\/wx.qlogo.cn\/mmopen\/vi_32\/PiajxSqBRaEJVJK8sfdicJVziaicEEOf911mvyOXlmPcMZeqs7XQ7CYibAHZszIBI324uX3FRdkiaZNwibzbEJqeURwUg\/132","realname":"\u84dd\u5c71\u79d1\u6280\u6709\u9650\u516c\u53f8","phone":"17332950115","area":"\u6cb3\u5317\u7701\u77f3\u5bb6\u5e84\u5e02\u88d5\u534e\u533a","id":"31"},{"end_date":"2018-07-10 10:38:56","userphoto":"https:\/\/wx.qlogo.cn\/mmopen\/vi_32\/PiajxSqBRaEJVJK8sfdicJVziaicEEOf911mvyOXlmPcMZeqs7XQ7CYibAHZszIBI324uX3FRdkiaZNwibzbEJqeURwUg\/132","realname":"\u84dd\u5c71\u79d1\u6280\u6709\u9650\u516c\u53f8","phone":"12345678901","area":"\u6cb3\u5317\u7701\u77f3\u5bb6\u5e84\u5e02\u88d5\u534e\u533a","id":"37"}]}###{"userid":"37","position":"1"}###null###null###null###null
Personcenter/getusername###5b3042c03d6ef###2018-07-11 18:57:32###{"position":"1","userid":"37"}###null###null###v2.0###null######{"code":1,"msg":"\u64cd\u4f5c\u6210\u529f","data":{"realname":"\u4ed8"}}###{"position":"1","userid":"37"}###null###null###null###null
Personcenter/about###5b3b1c670e126###2018-07-11 18:57:40###{"str":"fdf"}###null###null###v2.0###null######{"code":1,"msg":"\u64cd\u4f5c\u6210\u529f","data":{"content":"\u8fd9\u662f\u4e00\u4e2a\u5f88\u597d\u7684\u5c0f\u7a0b\u5e8f"}}###{"str":"fdf"}###null###null###null###null
Personcenter/getusername###5b3042c03d6ef###2018-07-11 18:57:41###{"position":"1","userid":"37"}###null###null###v2.0###null######{"code":1,"msg":"\u64cd\u4f5c\u6210\u529f","data":{"realname":"\u4ed8"}}###{"position":"1","userid":"37"}###null###null###null###null
Fabu/paytypes###5b30a7a7eeba5###2018-07-11 18:57:46###{"str":"fas554"}###null###null###v2.0###null######{"code":1,"msg":"\u64cd\u4f5c\u6210\u529f","data":[{"id":"","type":"\u5168\u90e8"},{"id":"1","type":"\u65e5\u7ed3"},{"id":"2","type":"\u5468\u7ed3"},{"id":"3","type":"\u6708\u7ed3"}]}###{"str":"fas554"}###null###null###null###null
Fabu/zhiwei###5b17aa44d516a###2018-07-11 18:57:46###{"str":"fas554"}###null###null###v2.0###null######{"code":1,"msg":"\u64cd\u4f5c\u6210\u529f","data":[{"id":"","position_name":"\u5168\u90e8"},{"id":"1","position_name":"\u9500\u552e"},{"id":"2","position_name":"\u5ba2\u670d"},{"id":"3","position_name":"\u4eba\u4e8b\/\u884c\u653f\/\u540e\u52e4"},{"id":"4","position_name":"\u9910\u996e"},{"id":"5","position_name":"\u65c5\u6e38"},{"id":"6","position_name":"\u9152\u5e97"},{"id":"7","position_name":"\u8d85\u5e02\/\u767e\u8d27\/\u96f6\u552e"},{"id":"8","position_name":"\u7f8e\u5bb9\u7f8e\u53d1"},{"id":"9","position_name":"\u8fd0\u52a8\u5065\u8eab"},{"id":"10","position_name":"\u666e\u5de5\/\u6280\u5de5"},{"id":"11","position_name":"\u5efa\u7b51"},{"id":"12","position_name":"\u7269\u4e1a\u7ba1\u7406"},{"id":"13","position_name":"\u623f\u4ea7\u4e2d\u4ecb"},{"id":"14","position_name":"\u6dd8\u5b9d\u804c\u4f4d"},{"id":"15","position_name":"\u8d22\u52a1\/\u5ba1\u8ba1\/\u7edf\u8ba1"},{"id":"16","position_name":"\u6cd5\u5f8b"},{"id":"17","position_name":"\u7ffb\u8bd1"},{"id":"18","position_name":"\u8ba1\u7b97\u673a\/\u4e92\u8054\u7f51\/\u7f51\u7edc"},{"id":"19","position_name":"\u4fdd\u9669"},{"id":"20","position_name":"\u5bb6\u6559"}]}###{"str":"fas554"}###null###null###null###null
Personcenter/getusername###5b3042c03d6ef###2018-07-11 18:57:47###{"position":"1","userid":"37"}###null###null###v2.0###null######{"code":1,"msg":"\u64cd\u4f5c\u6210\u529f","data":{"realname":"\u4ed8"}}###{"position":"1","userid":"37"}###null###null###null###null
Index/location###5b21fee04cd72###2018-07-11 18:57:57###{"lng":"114.5468","lat":"37.99297"}###null###null###v2.0###null######{"code":1,"msg":"\u64cd\u4f5c\u6210\u529f","data":{"city":"130100","location":"\u84dd\u5c71\u56fd\u9645"}}###{"lng":"114.5468","lat":"37.99297"}###null###null###null###null
Index/index###5b1781ee5e479###2018-07-11 18:57:57###{"city":"130100","position":"1"}###null###null###v2.0###null######{"code":1,"msg":"\u64cd\u4f5c\u6210\u529f","data":{"lunbo":[{"photo":"https:\/\/san.keyitongxin.com\/Public\/uploads\/ads\/20180706054323.jpg","linkurl":""},{"photo":"https:\/\/san.keyitongxin.com\/Public\/uploads\/ads\/20180706060833.jpg","linkurl":""}],"recommend":[{"id":"36","title":"\u62db\u8058\u88c1\u5224","wage":"200","end_date":"2018-08-09","payment_type":"1","area":"\u88d5\u534e\u533a","type":"\u65e5\u7ed3"},{"id":"37","title":"\u5566\u5566\u5566","wage":"200","end_date":"2018-09-12","payment_type":"1","area":"\u88d5\u534e\u533a","type":"\u65e5\u7ed3"},{"id":"39","title":"\u7ea2\u7c73","wage":"200","end_date":"2018-07-12","payment_type":"1","area":"\u88d5\u534e\u533a","type":"\u65e5\u7ed3"},{"id":"16","title":"\u62db\u805816","wage":"300","end_date":"2018-07-28","payment_type":"2","area":"\u683e\u57ce\u533a","type":"\u5468\u7ed3"}],"hot":[{"id":"16","title":"\u62db\u805816","wage":"300"},{"id":"36","title":"\u62db\u8058\u88c1\u5224","wage":"200"}]}}###{"city":"130100","position":"1"}###null###null###null###null
Fabu/zhiwei###5b17aa44d516a###2018-07-11 18:57:59###{"str":"fsd"}###null###null###v2.0###null######{"code":1,"msg":"\u64cd\u4f5c\u6210\u529f","data":[{"id":"","position_name":"\u5168\u90e8"},{"id":"1","position_name":"\u9500\u552e"},{"id":"2","position_name":"\u5ba2\u670d"},{"id":"3","position_name":"\u4eba\u4e8b\/\u884c\u653f\/\u540e\u52e4"},{"id":"4","position_name":"\u9910\u996e"},{"id":"5","position_name":"\u65c5\u6e38"},{"id":"6","position_name":"\u9152\u5e97"},{"id":"7","position_name":"\u8d85\u5e02\/\u767e\u8d27\/\u96f6\u552e"},{"id":"8","position_name":"\u7f8e\u5bb9\u7f8e\u53d1"},{"id":"9","position_name":"\u8fd0\u52a8\u5065\u8eab"},{"id":"10","position_name":"\u666e\u5de5\/\u6280\u5de5"},{"id":"11","position_name":"\u5efa\u7b51"},{"id":"12","position_name":"\u7269\u4e1a\u7ba1\u7406"},{"id":"13","position_name":"\u623f\u4ea7\u4e2d\u4ecb"},{"id":"14","position_name":"\u6dd8\u5b9d\u804c\u4f4d"},{"id":"15","position_name":"\u8d22\u52a1\/\u5ba1\u8ba1\/\u7edf\u8ba1"},{"id":"16","position_name":"\u6cd5\u5f8b"},{"id":"17","position_name":"\u7ffb\u8bd1"},{"id":"18","position_name":"\u8ba1\u7b97\u673a\/\u4e92\u8054\u7f51\/\u7f51\u7edc"},{"id":"19","position_name":"\u4fdd\u9669"},{"id":"20","position_name":"\u5bb6\u6559"}]}###{"str":"fsd"}###null###null###null###null
Fabu/area###5b188f4e99723###2018-07-11 18:57:59###{"pid":"130100"}###null###null###v2.0###null######{"code":1,"msg":"\u64cd\u4f5c\u6210\u529f","data":[{"code":"","region":"\u5168\u90e8"},{"code":"130102","region":"\u957f\u5b89\u533a"},{"code":"130103","region":"\u6865\u4e1c\u533a"},{"code":"130104","region":"\u6865\u897f\u533a"},{"code":"130105","region":"\u65b0\u534e\u533a"},{"code":"130107","region":"\u4e95\u9649\u77ff\u533a"},{"code":"130108","region":"\u88d5\u534e\u533a"},{"code":"130121","region":"\u4e95\u9649\u53bf"},{"code":"130123","region":"\u6b63\u5b9a\u53bf"},{"code":"130124","region":"\u683e\u57ce\u533a"},{"code":"130125","region":"\u884c\u5510\u53bf"},{"code":"130126","region":"\u7075\u5bff\u53bf"},{"code":"130127","region":"\u9ad8\u9091\u53bf"},{"code":"130128","region":"\u6df1\u6cfd\u53bf"},{"code":"130129","region":"\u8d5e\u7687\u53bf"},{"code":"130130","region":"\u65e0\u6781\u53bf"},{"code":"130131","region":"\u5e73\u5c71\u53bf"},{"code":"130132","region":"\u5143\u6c0f\u53bf"},{"code":"130133","region":"\u8d75\u3000\u53bf"},{"code":"130181","region":"\u8f9b\u96c6\u5e02"},{"code":"130182","region":"\u85c1\u57ce\u5e02"},{"code":"130183","region":"\u664b\u5dde\u5e02"},{"code":"130184","region":"\u65b0\u4e50\u5e02"},{"code":"130185","region":"\u9e7f\u6cc9\u5e02"}]}###{"pid":"130100"}###null###null###null###null
Index/zhiwei###5b28e30c5b86a###2018-07-11 18:57:59###{"city":"130100","type":"1"}###null###null###v2.0###null######{"code":1,"msg":"\u64cd\u4f5c\u6210\u529f","data":{"total":"8","result":[{"id":"25","title":"\u62db\u8058\u524d\u53f0","end_date":"2018-07-20","wage":"100","payment_type":"3","type":"\u6708\u7ed3","area":"\u88d5\u534e\u533a"},{"id":"31","title":"\u62db\u6cd5\u5f8b\u987e\u95ee","end_date":"2018-09-05","wage":"200","payment_type":"2","type":"\u5468\u7ed3","area":"\u88d5\u534e\u533a"},{"id":"36","title":"\u62db\u8058\u88c1\u5224","end_date":"2018-08-09","wage":"200","payment_type":"1","type":"\u65e5\u7ed3","area":"\u88d5\u534e\u533a"},{"id":"37","title":"\u5566\u5566\u5566","end_date":"2018-09-12","wage":"200","payment_type":"1","type":"\u65e5\u7ed3","area":"\u88d5\u534e\u533a"},{"id":"39","title":"\u7ea2\u7c73","end_date":"2018-07-12","wage":"200","payment_type":"1","type":"\u65e5\u7ed3","area":"\u88d5\u534e\u533a"},{"id":"14","title":"\u62db\u805814","end_date":"2018-07-28","wage":"100","payment_type":"3","type":"\u6708\u7ed3","area":"\u683e\u57ce\u533a"},{"id":"15","title":"\u62db\u805815","end_date":"2018-07-28","wage":"200","payment_type":"1","type":"\u65e5\u7ed3","area":"\u683e\u57ce\u533a"},{"id":"16","title":"\u62db\u805816","end_date":"2018-07-28","wage":"300","payment_type":"2","type":"\u5468\u7ed3","area":"\u683e\u57ce\u533a"}]}}###{"city":"130100","type":"1"}###null###null###null###null
Fabu/paytypes###5b30a7a7eeba5###2018-07-11 18:57:59###{"str":"fsd"}###null###null###v2.0###null######{"code":1,"msg":"\u64cd\u4f5c\u6210\u529f","data":[{"id":"","type":"\u5168\u90e8"},{"id":"1","type":"\u65e5\u7ed3"},{"id":"2","type":"\u5468\u7ed3"},{"id":"3","type":"\u6708\u7ed3"}]}###{"str":"fsd"}###null###null###null###null
Index/zhiwei###5b28e30c5b86a###2018-07-11 18:58:01###{"city":"130100","type":"1","zhiwei":"","quyu":"","jiesuan":"","page":"2"}###null###null###v2.0###null######{"code":1,"msg":"\u64cd\u4f5c\u6210\u529f","data":{"total":"8","result":[]}}###{"city":"130100","type":"1","zhiwei":"","quyu":"","jiesuan":"","page":"2"}###null###null###null###null
Index/zhiwei###5b28e30c5b86a###2018-07-11 18:58:05###{"city":"130100","type":"1","zhiwei":"","quyu":"","jiesuan":"","page":"2"}###null###null###v2.0###null######{"code":1,"msg":"\u64cd\u4f5c\u6210\u529f","data":{"total":"8","result":[]}}###{"city":"130100","type":"1","zhiwei":"","quyu":"","jiesuan":"","page":"2"}###null###null###null###null
Index/zhiwei###5b28e30c5b86a###2018-07-11 18:58:10###{"city":"130100","type":"1","zhiwei":"4","quyu":"","jiesuan":""}###null###null###v2.0###null######{"code":1,"msg":"\u64cd\u4f5c\u6210\u529f","data":{"total":"0","result":[]}}###{"city":"130100","type":"1","zhiwei":"4","quyu":"","jiesuan":""}###null###null###null###null
Index/zhiwei###5b28e30c5b86a###2018-07-11 18:58:13###{"city":"130100","type":"1","zhiwei":"3","quyu":"","jiesuan":""}###null###null###v2.0###null######{"code":1,"msg":"\u64cd\u4f5c\u6210\u529f","data":{"total":"2","result":[{"id":"25","title":"\u62db\u8058\u524d\u53f0","end_date":"2018-07-20","wage":"100","payment_type":"3","type":"\u6708\u7ed3","area":"\u88d5\u534e\u533a"},{"id":"31","title":"\u62db\u6cd5\u5f8b\u987e\u95ee","end_date":"2018-09-05","wage":"200","payment_type":"2","type":"\u5468\u7ed3","area":"\u88d5\u534e\u533a"}]}}###{"city":"130100","type":"1","zhiwei":"3","quyu":"","jiesuan":""}###null###null###null###null
Index/zhiwei###5b28e30c5b86a###2018-07-11 18:58:20###{"city":"130100","type":"1","zhiwei":"14","quyu":"","jiesuan":""}###null###null###v2.0###null######{"code":1,"msg":"\u64cd\u4f5c\u6210\u529f","data":{"total":"0","result":[]}}###{"city":"130100","type":"1","zhiwei":"14","quyu":"","jiesuan":""}###null###null###null###null
Index/zhiwei###5b28e30c5b86a###2018-07-11 18:58:23###{"city":"130100","type":"1","zhiwei":"14","quyu":"130102","jiesuan":""}###null###null###v2.0###null######{"code":1,"msg":"\u64cd\u4f5c\u6210\u529f","data":{"total":"0","result":[]}}###{"city":"130100","type":"1","zhiwei":"14","quyu":"130102","jiesuan":""}###null###null###null###null
Index/zhiwei###5b28e30c5b86a###2018-07-11 18:58:24###{"city":"130100","type":"1","zhiwei":"","quyu":"130102","jiesuan":""}###null###null###v2.0###null######{"code":1,"msg":"\u64cd\u4f5c\u6210\u529f","data":{"total":"0","result":[]}}###{"city":"130100","type":"1","zhiwei":"","quyu":"130102","jiesuan":""}###null###null###null###null
Index/zhiwei###5b28e30c5b86a###2018-07-11 18:58:26###{"city":"130100","type":"1","zhiwei":"","quyu":"","jiesuan":""}###null###null###v2.0###null######{"code":1,"msg":"\u64cd\u4f5c\u6210\u529f","data":{"total":"8","result":[{"id":"25","title":"\u62db\u8058\u524d\u53f0","end_date":"2018-07-20","wage":"100","payment_type":"3","type":"\u6708\u7ed3","area":"\u88d5\u534e\u533a"},{"id":"31","title":"\u62db\u6cd5\u5f8b\u987e\u95ee","end_date":"2018-09-05","wage":"200","payment_type":"2","type":"\u5468\u7ed3","area":"\u88d5\u534e\u533a"},{"id":"36","title":"\u62db\u8058\u88c1\u5224","end_date":"2018-08-09","wage":"200","payment_type":"1","type":"\u65e5\u7ed3","area":"\u88d5\u534e\u533a"},{"id":"37","title":"\u5566\u5566\u5566","end_date":"2018-09-12","wage":"200","payment_type":"1","type":"\u65e5\u7ed3","area":"\u88d5\u534e\u533a"},{"id":"39","title":"\u7ea2\u7c73","end_date":"2018-07-12","wage":"200","payment_type":"1","type":"\u65e5\u7ed3","area":"\u88d5\u534e\u533a"},{"id":"14","title":"\u62db\u805814","end_date":"2018-07-28","wage":"100","payment_type":"3","type":"\u6708\u7ed3","area":"\u683e\u57ce\u533a"},{"id":"15","title":"\u62db\u805815","end_date":"2018-07-28","wage":"200","payment_type":"1","type":"\u65e5\u7ed3","area":"\u683e\u57ce\u533a"},{"id":"16","title":"\u62db\u805816","end_date":"2018-07-28","wage":"300","payment_type":"2","type":"\u5468\u7ed3","area":"\u683e\u57ce\u533a"}]}}###{"city":"130100","type":"1","zhiwei":"","quyu":"","jiesuan":""}###null###null###null###null
Index/zhiwei###5b28e30c5b86a###2018-07-11 18:58:30###{"city":"130100","type":"1","zhiwei":"","quyu":"130108","jiesuan":""}###null###null###v2.0###null######{"code":1,"msg":"\u64cd\u4f5c\u6210\u529f","data":{"total":"5","result":[{"id":"25","title":"\u62db\u8058\u524d\u53f0","end_date":"2018-07-20","wage":"100","payment_type":"3","type":"\u6708\u7ed3","area":"\u88d5\u534e\u533a"},{"id":"31","title":"\u62db\u6cd5\u5f8b\u987e\u95ee","end_date":"2018-09-05","wage":"200","payment_type":"2","type":"\u5468\u7ed3","area":"\u88d5\u534e\u533a"},{"id":"36","title":"\u62db\u8058\u88c1\u5224","end_date":"2018-08-09","wage":"200","payment_type":"1","type":"\u65e5\u7ed3","area":"\u88d5\u534e\u533a"},{"id":"37","title":"\u5566\u5566\u5566","end_date":"2018-09-12","wage":"200","payment_type":"1","type":"\u65e5\u7ed3","area":"\u88d5\u534e\u533a"},{"id":"39","title":"\u7ea2\u7c73","end_date":"2018-07-12","wage":"200","payment_type":"1","type":"\u65e5\u7ed3","area":"\u88d5\u534e\u533a"}]}}###{"city":"130100","type":"1","zhiwei":"","quyu":"130108","jiesuan":""}###null###null###null###null
Index/zhiwei###5b28e30c5b86a###2018-07-11 18:58:33###{"city":"130100","type":"1","zhiwei":"","quyu":"130108","jiesuan":"3"}###null###null###v2.0###null######{"code":1,"msg":"\u64cd\u4f5c\u6210\u529f","data":{"total":"1","result":[{"id":"25","title":"\u62db\u8058\u524d\u53f0","end_date":"2018-07-20","wage":"100","payment_type":"3","type":"\u6708\u7ed3","area":"\u88d5\u534e\u533a"}]}}###{"city":"130100","type":"1","zhiwei":"","quyu":"130108","jiesuan":"3"}###null###null###null###null
Index/zhaopininfo###5b28e641e3829###2018-07-11 18:58:37###{"id":"25","userid":"37"}###null###null###v2.0###null######{"code":1,"msg":"\u64cd\u4f5c\u6210\u529f","data":{"id":"25","title":"\u62db\u8058\u524d\u53f0","position_id":"3","phone":"15030189287","wage":"100","payment_type":"3","type":"\u6708\u7ed3","end_date":"2018-07-20","job_start":"2018-07-03","job_end":"2018-08-09","worktime":"8:00\u81f318:00","lng":"114.5540383458138","lat":"38.0089833853272","address":"\u8054\u90a6\u00b7\u7a7a\u4e2d\u82b1\u56ed(\u7fdf\u8425\u5357\u5927\u8857386\u53f7)","descript":"\u524d\u53f0\u4eba\u5458","realname":"\u79d1\u6280\u516c\u53f8","userphoto":"https:\/\/wx.qlogo.cn\/mmopen\/vi_32\/Q0j4TwGTfTIWlnyOej1xcBz8F6SxKjQHpVW5vHdwKcZNMqybyRDXZCW3T8nh46XOR4icrhcLv0GwcQ0uRiaXgBXg\/132","collect":"0"}}###{"id":"25","userid":"37"}###null###null###null###null
Personcenter/getusername###5b3042c03d6ef###2018-07-11 18:59:24###{"position":"1","userid":"37"}###null###null###v2.0###null######{"code":1,"msg":"\u64cd\u4f5c\u6210\u529f","data":{"realname":"\u4ed8"}}###{"position":"1","userid":"37"}###null###null###null###null
Personcenter/switchidentity###5b31e8299f2b6###2018-07-11 18:59:28###{"userid":"37","identity":"2"}###null###null######null######{"code":1,"msg":"\u64cd\u4f5c\u6210\u529f","data":{"msg":"\u5207\u6362\u6210\u529f"}}###{"userid":"37","identity":"2"}###null###null###null###null
Index/location###5b21fee04cd72###2018-07-11 18:59:29###{"lng":"114.5468","lat":"37.99297"}###null###null###v2.0###null######{"code":1,"msg":"\u64cd\u4f5c\u6210\u529f","data":{"city":"130100","location":"\u84dd\u5c71\u56fd\u9645"}}###{"lng":"114.5468","lat":"37.99297"}###null###null###null###null
Index/index###5b1781ee5e479###2018-07-11 18:59:30###{"city":"130100","position":"2"}###null###null###v2.0###null######{"code":1,"msg":"\u64cd\u4f5c\u6210\u529f","data":{"lunbo":[{"photo":"https:\/\/san.keyitongxin.com\/Public\/uploads\/ads\/20180706054404.jpg","linkurl":""},{"photo":"https:\/\/san.keyitongxin.com\/Public\/uploads\/ads\/20180706060844.jpg","linkurl":""}],"recommend":[{"rid":"37","title":"\u5356\u8863\u670d\u7684","wage":"50","end_date":"2018-12-05","payment_type":"1","area":"\u88d5\u534e\u533a","type":"\u65e5\u7ed3"},{"rid":"38","title":"\u627e\u4e00\u4e2a\u9500\u552e\u7684\u5de5\u4f5c","wage":"100","end_date":"2018-08-06","payment_type":"1","area":"\u88d5\u534e\u533a","type":"\u65e5\u7ed3"},{"rid":"41","title":"\u804c\u4e1a\u917f\u9152\u5e08","wage":"130","end_date":"2019-07-20","payment_type":"1","area":"\u88d5\u534e\u533a","type":"\u65e5\u7ed3"},{"rid":"42","title":"\u5bb6\u6559","wage":"100","end_date":"2018-08-31","payment_type":"1","area":"\u88d5\u534e\u533a","type":"\u65e5\u7ed3"}],"hot":[{"rid":"34","title":"\u627e\u5de5\u4f5c","wage":"200"},{"rid":"37","title":"\u5356\u8863\u670d\u7684","wage":"50"}]}}###{"city":"130100","position":"2"}###null###null###null###null
Index/jianliinfo###5b28e609a6aa7###2018-07-11 18:59:35###{"rid":"41","userid":"37"}###null###null###v2.0###null######{"code":1,"msg":"\u64cd\u4f5c\u6210\u529f","data":{"id":"41","title":"\u804c\u4e1a\u917f\u9152\u5e08","position_id":"4","phone":"15373937993","wage":"130","payment_type":"1","type":"\u65e5\u7ed3","end_date":"2019-07-20","lng":"114.54937","lat":"38.00833","address":"\u5357\u738b","description":"\u4f1a\u53d1\u4f20\u5355","realname":"\u8d75\u660e\u8fdc","userphoto":"https:\/\/wx.qlogo.cn\/mmopen\/vi_32\/PiajxSqBRaEL2yDl7cdXlh7s3bV2DTeXM6M8rdN5Tr9Jf8wcGSicTXEDgzmAME9JTYpFpEAK3jFTluQTA4tKp4xg\/132","collect":"0"}}###{"rid":"41","userid":"37"}###null###null###null###null
Personcenter/myfabu###5b18ed9268835###2018-07-11 18:59:41###{"userid":"37","type":"2"}###null###null######null######{"code":1,"msg":"\u64cd\u4f5c\u6210\u529f","data":[{"id":"39","title":"\u7ea2\u7c73","payment_type":"1","type":"\u65e5\u7ed3","end_date":"2018-07-12","wage":"200","status":"1","region":"\u88d5\u534e\u533a","guoqi":0}]}###{"userid":"37","type":"2"}###null###null###null###null
Index/jianliinfo###5b28e609a6aa7###2018-07-11 18:59:54###{"rid":"42","userid":"37"}###null###null###v2.0###null######{"code":1,"msg":"\u64cd\u4f5c\u6210\u529f","data":{"id":"42","title":"\u5bb6\u6559","position_id":"17","phone":"17370237836","wage":"100","payment_type":"1","type":"\u65e5\u7ed3","end_date":"2018-08-31","lng":"114.54511","lat":"38.023735","address":"\u6d77\u5e95\u635e\u706b\u9505(\u4e07\u8fbe\u5e97)","description":"\u5e26\u51fa\u6210\u7ee9\uff0c\u5065\u5eb7\u6210\u957f","realname":"\u90b8","userphoto":"https:\/\/wx.qlogo.cn\/mmopen\/vi_32\/DYAIOgq83er4IPqj4H3jQOO3c5zGN8Upmfq36dpmcG6RTelmwMxlSfnrkJo5ec46Zun8gULjjk9qTficS53sIVA\/132","collect":"0"}}###{"rid":"42","userid":"37"}###null###null###null###null
