User/index###5b1754d09398f###2018-08-01 07:29:53###{"code":"081taXVQ1HZtN81XhzTQ1uO7WQ1taXV3"}###null###null###v2.0###null######{"code":1,"msg":"\u64cd\u4f5c\u6210\u529f","data":{"userid":"18","position":"1","person":"1","company":"1"}}###{"code":"081taXVQ1HZtN81XhzTQ1uO7WQ1taXV3"}###null###null###null###null
Fabu/area###5b188f4e99723###2018-08-01 07:30:08###{"pid":"130100"}###null###null###v2.0###null######{"code":1,"msg":"\u64cd\u4f5c\u6210\u529f","data":[{"code":"","region":"\u5168\u90e8"},{"code":"130102","region":"\u957f\u5b89\u533a"},{"code":"130103","region":"\u6865\u4e1c\u533a"},{"code":"130104","region":"\u6865\u897f\u533a"},{"code":"130105","region":"\u65b0\u534e\u533a"},{"code":"130107","region":"\u4e95\u9649\u77ff\u533a"},{"code":"130108","region":"\u88d5\u534e\u533a"},{"code":"130121","region":"\u4e95\u9649\u53bf"},{"code":"130123","region":"\u6b63\u5b9a\u53bf"},{"code":"130111","region":"\u683e\u57ce\u533a"},{"code":"130125","region":"\u884c\u5510\u53bf"},{"code":"130126","region":"\u7075\u5bff\u53bf"},{"code":"130127","region":"\u9ad8\u9091\u53bf"},{"code":"130128","region":"\u6df1\u6cfd\u53bf"},{"code":"130129","region":"\u8d5e\u7687\u53bf"},{"code":"130130","region":"\u65e0\u6781\u53bf"},{"code":"130131","region":"\u5e73\u5c71\u53bf"},{"code":"130132","region":"\u5143\u6c0f\u53bf"},{"code":"130133","region":"\u8d75\u3000\u53bf"},{"code":"130181","region":"\u8f9b\u96c6\u5e02"},{"code":"130109","region":"\u85c1\u57ce\u533a"},{"code":"130183","region":"\u664b\u5dde\u5e02"},{"code":"130184","region":"\u65b0\u4e50\u5e02"},{"code":"130110","region":"\u9e7f\u6cc9\u533a"}]}###{"pid":"130100"}###null###null###null###null
Index/zhiwei###5b28e30c5b86a###2018-08-01 07:30:08###{"city":"130100","type":"1"}###null###null###v2.0###null######{"code":1,"msg":"\u64cd\u4f5c\u6210\u529f","data":{"total":"3","result":[{"id":"49","title":"\u53d1\u5355\u5458","end_date":"2021-07-26","wage":"60","payment_type":"2","type":"\u5468\u7ed3","area":"\u88d5\u534e\u533a"},{"id":"44","title":"\u62db\u7f1d\u7eab\u5de5","end_date":"2026-07-12","wage":"150","payment_type":"3","type":"\u6708\u7ed3","area":"\u85c1\u57ce\u533a"},{"id":"36","title":"\u62db\u8058\u88c1\u5224","end_date":"2018-08-09","wage":"200","payment_type":"1","type":"\u65e5\u7ed3","area":"\u88d5\u534e\u533a"}]}}###{"city":"130100","type":"1"}###null###null###null###null
Personcenter/getusername###5b3042c03d6ef###2018-08-01 07:30:17###{"position":"1","userid":"18"}###null###null###v2.0###null######{"code":1,"msg":"\u64cd\u4f5c\u6210\u529f","data":{"realname":"\u674e\u4e39"}}###{"position":"1","userid":"18"}###null###null###null###null
Personcenter/switchidentity###5b31e8299f2b6###2018-08-01 07:30:19###{"userid":"18","identity":"2"}###null###null######null######{"code":1,"msg":"\u64cd\u4f5c\u6210\u529f","data":{"msg":"\u5207\u6362\u6210\u529f"}}###{"userid":"18","identity":"2"}###null###null###null###null
Index/location###5b21fee04cd72###2018-08-01 07:30:19###{"lng":"114.5624","lat":"37.99102"}###null###null###v2.0###null######{"code":1,"msg":"\u64cd\u4f5c\u6210\u529f","data":{"city":"130100","location":"\u5b89\u82d1\u5c0f\u533a-A\u533a"}}###{"lng":"114.5624","lat":"37.99102"}###null###null###null###null
Index/index###5b1781ee5e479###2018-08-01 07:30:20###{"city":"130100","position":"2"}###null###null###v2.0###null######{"code":1,"msg":"\u64cd\u4f5c\u6210\u529f","data":{"lunbo":[{"photo":"https:\/\/san.keyitongxin.com\/Public\/uploads\/ads\/20180706054404.jpg","linkurl":""},{"photo":"https:\/\/san.keyitongxin.com\/Public\/uploads\/ads\/20180706060844.jpg","linkurl":""}],"recommend":[{"rid":"104","title":"\u6691\u5047\u627e\u517c\u804c","wage":"100","end_date":"2018-08-20","payment_type":"3","area":"\u6df1\u6cfd\u53bf","type":"\u6708\u7ed3"},{"rid":"103","title":"\u627e\u5de5\u4f5c","wage":"80","end_date":"2018-08-31","payment_type":"1","area":"\u6df1\u6cfd\u53bf","type":"\u65e5\u7ed3"},{"rid":"102","title":"\u627e\u4e2a\u4e3a\u671f\u4e00\u5468\u7684\u77ed\u671f\u517c\u804c","wage":"80","end_date":"2018-08-10","payment_type":"1","area":"\u88d5\u534e\u533a","type":"\u65e5\u7ed3"},{"rid":"101","title":"\u5b66\u751f","wage":"500","end_date":"2018-11-30","payment_type":"1","area":"\u6865\u897f\u533a","type":"\u65e5\u7ed3"}],"hot":[{"rid":"34","title":"\u627e\u5de5\u4f5c","wage":"200"},{"rid":"35","title":"\u6c29\u5f27\u710a","wage":"200"}]}}###{"city":"130100","position":"2"}###null###null###null###null
Index/hot###5b179fa37ad75###2018-08-01 07:30:22###{"city":"130100","position":"2"}###null###null###v2.0###null######{"code":1,"msg":"\u64cd\u4f5c\u6210\u529f","data":[{"rid":"85","title":"\u627e\u5de5\u4f5c\u554a","wage":"100000"},{"rid":"86","title":"\u6c42\u804c","wage":"50"}]}###{"city":"130100","position":"2"}###null###null###null###null
Index/hot###5b179fa37ad75###2018-08-01 07:30:25###{"city":"130100","position":"2"}###null###null###v2.0###null######{"code":1,"msg":"\u64cd\u4f5c\u6210\u529f","data":[{"rid":"103","title":"\u627e\u5de5\u4f5c","wage":"80"},{"rid":"104","title":"\u6691\u5047\u627e\u517c\u804c","wage":"100"}]}###{"city":"130100","position":"2"}###null###null###null###null
Index/hot###5b179fa37ad75###2018-08-01 07:30:27###{"city":"130100","position":"2"}###null###null###v2.0###null######{"code":1,"msg":"\u64cd\u4f5c\u6210\u529f","data":[{"rid":"35","title":"\u6c29\u5f27\u710a","wage":"200"},{"rid":"38","title":"\u627e\u4e00\u4e2a\u9500\u552e\u7684\u5de5\u4f5c","wage":"100"}]}###{"city":"130100","position":"2"}###null###null###null###null
Fabu/paytypes###5b30a7a7eeba5###2018-08-01 07:30:27###{"str":"fsd"}###null###null###v2.0###null######{"code":1,"msg":"\u64cd\u4f5c\u6210\u529f","data":[{"id":"","type":"\u5168\u90e8"},{"id":"1","type":"\u65e5\u7ed3"},{"id":"2","type":"\u5468\u7ed3"},{"id":"3","type":"\u6708\u7ed3"}]}###{"str":"fsd"}###null###null###null###null
Fabu/zhiwei###5b17aa44d516a###2018-08-01 07:30:28###{"str":"fsd"}###null###null###v2.0###null######{"code":1,"msg":"\u64cd\u4f5c\u6210\u529f","data":[{"id":"","position_name":"\u5168\u90e8"},{"id":"1","position_name":"\u9500\u552e"},{"id":"2","position_name":"\u5ba2\u670d"},{"id":"3","position_name":"\u4eba\u4e8b\/\u884c\u653f\/\u540e\u52e4"},{"id":"4","position_name":"\u9910\u996e"},{"id":"5","position_name":"\u65c5\u6e38"},{"id":"6","position_name":"\u9152\u5e97"},{"id":"7","position_name":"\u8d85\u5e02\/\u767e\u8d27\/\u96f6\u552e"},{"id":"8","position_name":"\u7f8e\u5bb9\u7f8e\u53d1"},{"id":"9","position_name":"\u8fd0\u52a8\u5065\u8eab"},{"id":"10","position_name":"\u666e\u5de5\/\u6280\u5de5"},{"id":"11","position_name":"\u5efa\u7b51"},{"id":"12","position_name":"\u7269\u4e1a\u7ba1\u7406"},{"id":"13","position_name":"\u623f\u4ea7\u4e2d\u4ecb"},{"id":"14","position_name":"\u6dd8\u5b9d\u804c\u4f4d"},{"id":"15","position_name":"\u8d22\u52a1\/\u5ba1\u8ba1\/\u7edf\u8ba1"},{"id":"16","position_name":"\u6cd5\u5f8b"},{"id":"17","position_name":"\u7ffb\u8bd1"},{"id":"18","position_name":"\u8ba1\u7b97\u673a\/\u4e92\u8054\u7f51\/\u7f51\u7edc"},{"id":"19","position_name":"\u4fdd\u9669"},{"id":"20","position_name":"\u5bb6\u6559"}]}###{"str":"fsd"}###null###null###null###null
Fabu/area###5b188f4e99723###2018-08-01 07:30:28###{"pid":"130100"}###null###null###v2.0###null######{"code":1,"msg":"\u64cd\u4f5c\u6210\u529f","data":[{"code":"","region":"\u5168\u90e8"},{"code":"130102","region":"\u957f\u5b89\u533a"},{"code":"130103","region":"\u6865\u4e1c\u533a"},{"code":"130104","region":"\u6865\u897f\u533a"},{"code":"130105","region":"\u65b0\u534e\u533a"},{"code":"130107","region":"\u4e95\u9649\u77ff\u533a"},{"code":"130108","region":"\u88d5\u534e\u533a"},{"code":"130121","region":"\u4e95\u9649\u53bf"},{"code":"130123","region":"\u6b63\u5b9a\u53bf"},{"code":"130111","region":"\u683e\u57ce\u533a"},{"code":"130125","region":"\u884c\u5510\u53bf"},{"code":"130126","region":"\u7075\u5bff\u53bf"},{"code":"130127","region":"\u9ad8\u9091\u53bf"},{"code":"130128","region":"\u6df1\u6cfd\u53bf"},{"code":"130129","region":"\u8d5e\u7687\u53bf"},{"code":"130130","region":"\u65e0\u6781\u53bf"},{"code":"130131","region":"\u5e73\u5c71\u53bf"},{"code":"130132","region":"\u5143\u6c0f\u53bf"},{"code":"130133","region":"\u8d75\u3000\u53bf"},{"code":"130181","region":"\u8f9b\u96c6\u5e02"},{"code":"130109","region":"\u85c1\u57ce\u533a"},{"code":"130183","region":"\u664b\u5dde\u5e02"},{"code":"130184","region":"\u65b0\u4e50\u5e02"},{"code":"130110","region":"\u9e7f\u6cc9\u533a"}]}###{"pid":"130100"}###null###null###null###null
Index/jianli###5b28db5a8f9c1###2018-08-01 07:30:28###{"city":"130100","type":"1"}###null###null###v2.0###null######{"code":1,"msg":"\u64cd\u4f5c\u6210\u529f","data":{"total":"41","result":[{"rid":"104","title":"\u6691\u5047\u627e\u517c\u804c","end_date":"2018-08-20","wage":"100","payment_type":"3","type":"\u6708\u7ed3","area":"\u6df1\u6cfd\u53bf"},{"rid":"103","title":"\u627e\u5de5\u4f5c","end_date":"2018-08-31","wage":"80","payment_type":"1","type":"\u65e5\u7ed3","area":"\u6df1\u6cfd\u53bf"},{"rid":"102","title":"\u627e\u4e2a\u4e3a\u671f\u4e00\u5468\u7684\u77ed\u671f\u517c\u804c","end_date":"2018-08-10","wage":"80","payment_type":"1","type":"\u65e5\u7ed3","area":"\u88d5\u534e\u533a"},{"rid":"101","title":"\u5b66\u751f","end_date":"2018-11-30","wage":"500","payment_type":"1","type":"\u65e5\u7ed3","area":"\u6865\u897f\u533a"},{"rid":"99","title":"come  on","end_date":"2018-11-06","wage":"500","payment_type":"3","type":"\u6708\u7ed3","area":"\u6865\u897f\u533a"},{"rid":"98","title":"hello","end_date":"2018-07-31","wage":"5000","payment_type":"2","type":"\u5468\u7ed3","area":"\u9e7f\u6cc9\u533a"},{"rid":"97","title":"\u7f8e\u672f\u6559\u5e08\u52a9\u6559","end_date":"2018-12-30","wage":"100","payment_type":"2","type":"\u5468\u7ed3","area":"\u957f\u5b89\u533a"},{"rid":"96","title":"\u3002","end_date":"2018-09-03","wage":"3000","payment_type":"2","type":"\u5468\u7ed3","area":"\u65b0\u534e\u533a"},{"rid":"94","title":"\u96f6\u5de5\uff0c\u6563\u5de5\uff0c\u5c0f\u65f6\u5de5","end_date":"2019-06-30","wage":"100","payment_type":"1","type":"\u65e5\u7ed3","area":"\u88d5\u534e\u533a"},{"rid":"92","title":"\u6e38\u6cf3\u79c1\u6559","end_date":"2018-08-30","wage":"150","payment_type":"2","type":"\u5468\u7ed3","area":"\u6865\u897f\u533a"}]}}###{"city":"130100","type":"1"}###null###null###null###null
Index/jianliinfo###5b28e609a6aa7###2018-08-01 07:30:40###{"rid":"97","userid":"18"}###null###null###v2.0###null######{"code":1,"msg":"\u64cd\u4f5c\u6210\u529f","data":{"id":"97","title":"\u7f8e\u672f\u6559\u5e08\u52a9\u6559","position_id":"20","phone":"15232175086","wage":"100","payment_type":"2","type":"\u5468\u7ed3","end_date":"2018-12-30","lng":"114.50852","lat":"38.07966","address":"\u77f3\u5bb6\u5e84\u94c1\u9053\u5927\u5b66(\u957f\u5b89\u533a\u5317\u4e8c\u73af\u4e1c\u8def17\u53f7)","description":"\u4e07\u80fd ","realname":"\u738b\u5c0f\u5c0f","userphoto":null,"collect":"0"}}###{"rid":"97","userid":"18"}###null###null###null###null
Index/jianli###5b28db5a8f9c1###2018-08-01 07:30:50###{"city":"130100","type":"1","zhiwei":"","quyu":"","jiesuan":"","page":"2"}###null###null###v2.0###null######{"code":1,"msg":"\u64cd\u4f5c\u6210\u529f","data":{"total":"41","result":[{"rid":"91","title":"\u627e\u517c\u804c","end_date":"2018-11-01","wage":"90","payment_type":"1","type":"\u65e5\u7ed3","area":"\u6865\u897f\u533a"},{"rid":"90","title":"\u517c\u804c","end_date":"2018-07-31","wage":"120","payment_type":"1","type":"\u65e5\u7ed3","area":"\u6865\u897f\u533a"},{"rid":"89","title":"\u5bb6\u6559","end_date":"2018-07-31","wage":"80","payment_type":"1","type":"\u65e5\u7ed3","area":"\u6865\u897f\u533a"},{"rid":"87","title":"\u5e94\u8058","end_date":"2018-07-31","wage":"150","payment_type":"1","type":"\u65e5\u7ed3","area":"\u6865\u897f\u533a"},{"rid":"86","title":"\u6c42\u804c","end_date":"2018-08-01","wage":"50","payment_type":"1","type":"\u65e5\u7ed3","area":"\u65b0\u534e\u533a"},{"rid":"85","title":"\u627e\u5de5\u4f5c\u554a","end_date":"2018-07-31","wage":"100000","payment_type":"1","type":"\u65e5\u7ed3","area":"\u5143\u6c0f\u53bf"},{"rid":"84","title":"\u5b66\u751f","end_date":"2018-08-01","wage":"100","payment_type":"1","type":"\u65e5\u7ed3","area":"\u88d5\u534e\u533a"},{"rid":"79","title":"\u627e\u5de5\u8005","end_date":"2018-10-30","wage":"200","payment_type":"3","type":"\u6708\u7ed3","area":"\u6865\u897f\u533a"},{"rid":"78","title":"\u627e\u517c\u804c","end_date":"2018-07-31","wage":"100","payment_type":"1","type":"\u65e5\u7ed3","area":"\u957f\u5b89\u533a"},{"rid":"76","title":"\u627e\u517c\u804c","end_date":"2018-08-31","wage":"100","payment_type":"2","type":"\u5468\u7ed3","area":"\u88d5\u534e\u533a"}]}}###{"city":"130100","type":"1","zhiwei":"","quyu":"","jiesuan":"","page":"2"}###null###null###null###null
Index/jianliinfo###5b28e609a6aa7###2018-08-01 07:30:51###{"rid":"94","userid":"18"}###null###null###v2.0###null######{"code":1,"msg":"\u64cd\u4f5c\u6210\u529f","data":{"id":"94","title":"\u96f6\u5de5\uff0c\u6563\u5de5\uff0c\u5c0f\u65f6\u5de5","position_id":"7","phone":"15131628485","wage":"100","payment_type":"1","type":"\u65e5\u7ed3","end_date":"2019-06-30","lng":"114.54489","lat":"38.023914","address":"\u77f3\u5bb6\u5e84\u88d5\u534e\u4e07\u8fbe\u5e7f\u573a","description":"\u65e0","realname":"\u6653\u6657","userphoto":"https:\/\/wx.qlogo.cn\/mmopen\/vi_32\/9fWlK0tcC8MEKdO1ibic2Ga9xAVLVeyJdvU1PEV7OrbibGkZAI2WBwGzvFzgEL3IbiaDWXFCdO5fZD8C1HwHrWbSTQ\/132","collect":"0"}}###{"rid":"94","userid":"18"}###null###null###null###null
Index/jianliinfo###5b28e609a6aa7###2018-08-01 07:30:58###{"rid":"92","userid":"18"}###null###null###v2.0###null######{"code":1,"msg":"\u64cd\u4f5c\u6210\u529f","data":{"id":"92","title":"\u6e38\u6cf3\u79c1\u6559","position_id":"9","phone":"15373911060","wage":"150","payment_type":"2","type":"\u5468\u7ed3","end_date":"2018-08-30","lng":"114.45252","lat":"38.02091","address":"\u65b0\u77f3\u5e7f\u573a(\u6865\u897f\u533a\u53cb\u8c0a\u5357\u5927\u8857158\u53f7)","description":"\u65e0","realname":"\u738b\u516b\u86cb","userphoto":"https:\/\/wx.qlogo.cn\/mmopen\/vi_32\/xyuicQA1yDdsZsic6aTC4CROJHicqic5NttbibKjYYVeLicEhicy6tnQibFYstMo1ppRCLP3VWZJLQmZAONYhX5uX3NZZQ\/132","collect":"0"}}###{"rid":"92","userid":"18"}###null###null###null###null
Index/jianliinfo###5b28e609a6aa7###2018-08-01 07:31:11###{"rid":"104","userid":"18"}###null###null###v2.0###null######{"code":1,"msg":"\u64cd\u4f5c\u6210\u529f","data":{"id":"104","title":"\u6691\u5047\u627e\u517c\u804c","position_id":"5","phone":"15032062570","wage":"100","payment_type":"3","type":"\u6708\u7ed3","end_date":"2018-08-20","lng":"115.195786","lat":"38.191467","address":"\u91d1\u9a6c\u6021\u56ed(\u6df1\u6cfd\u53bf\u91d1\u9a6c\u6021\u56ed\u897f\u82d1\u8857\u897f50\u7c73)","description":"\u65e0","realname":"\u674e\u671d\u9633","userphoto":"https:\/\/wx.qlogo.cn\/mmopen\/vi_32\/ry1VVRJdfVrsyeliaXPBaianmIWWQyZL898sicVAibQ54uVW3jxH3VSouxbNrY7fOvy0I8MTkxhlvlVKta2SyB1NTA\/132","collect":"0"}}###{"rid":"104","userid":"18"}###null###null###null###null
Index/jianliinfo###5b28e609a6aa7###2018-08-01 07:31:18###{"rid":"104","userid":"18"}###null###null###v2.0###null######{"code":1,"msg":"\u64cd\u4f5c\u6210\u529f","data":{"id":"104","title":"\u6691\u5047\u627e\u517c\u804c","position_id":"5","phone":"15032062570","wage":"100","payment_type":"3","type":"\u6708\u7ed3","end_date":"2018-08-20","lng":"115.195786","lat":"38.191467","address":"\u91d1\u9a6c\u6021\u56ed(\u6df1\u6cfd\u53bf\u91d1\u9a6c\u6021\u56ed\u897f\u82d1\u8857\u897f50\u7c73)","description":"\u65e0","realname":"\u674e\u671d\u9633","userphoto":"https:\/\/wx.qlogo.cn\/mmopen\/vi_32\/ry1VVRJdfVrsyeliaXPBaianmIWWQyZL898sicVAibQ54uVW3jxH3VSouxbNrY7fOvy0I8MTkxhlvlVKta2SyB1NTA\/132","collect":"0"}}###{"rid":"104","userid":"18"}###null###null###null###null
Index/jianliinfo###5b28e609a6aa7###2018-08-01 07:31:26###{"rid":"102","userid":"18"}###null###null###v2.0###null######{"code":1,"msg":"\u64cd\u4f5c\u6210\u529f","data":{"id":"102","title":"\u627e\u4e2a\u4e3a\u671f\u4e00\u5468\u7684\u77ed\u671f\u517c\u804c","position_id":"3","phone":"13932175820","wage":"80","payment_type":"1","type":"\u65e5\u7ed3","end_date":"2018-08-10","lng":"114.56542","lat":"37.990376","address":"\u5b89\u82d1\u5c0f\u533a(B\u533a)","description":"\u65e0","realname":"\u5f20\u4f73\u4e50","userphoto":"https:\/\/wx.qlogo.cn\/mmopen\/vi_32\/Q0j4TwGTfTLxNcL7lBsmOsibrlmXuGiat99OclwibeJLofgaboOcicp8WNwC4jJ9IECYqKvTmB9g2B4af9ian2pYa3g\/132","collect":"0"}}###{"rid":"102","userid":"18"}###null###null###null###null
